ADM2 Code;City;ADM1 Code;State;ADM0 Code;Country;Country Code
31331;Kent;3257;Texas;259;United States of America;US
31332;Kerr;3257;Texas;259;United States of America;US
31333;Kimble;3257;Texas;259;United States of America;US
31334;King;3257;Texas;259;United States of America;US
31335;Kinney;3257;Texas;259;United States of America;US
31336;Kleberg;3257;Texas;259;United States of America;US
31337;Knox;3257;Texas;259;United States of America;US
31338;La Salle;3257;Texas;259;United States of America;US
31339;Lamar;3257;Texas;259;United States of America;US
31340;Lamb;3257;Texas;259;United States of America;US
31341;Lampasas;3257;Texas;259;United States of America;US
31342;Lavaca;3257;Texas;259;United States of America;US
31343;Lee;3257;Texas;259;United States of America;US
31344;Leon;3257;Texas;259;United States of America;US
31345;Liberty;3257;Texas;259;United States of America;US
31346;Limestone;3257;Texas;259;United States of America;US
31347;Lipscomb;3257;Texas;259;United States of America;US
31348;Live Oak;3257;Texas;259;United States of America;US
31349;Llano;3257;Texas;259;United States of America;US
31350;Loving;3257;Texas;259;United States of America;US
31351;Lubbock;3257;Texas;259;United States of America;US
31352;Lynn;3257;Texas;259;United States of America;US
31353;Madison;3257;Texas;259;United States of America;US
31354;Marion;3257;Texas;259;United States of America;US
31355;Martin;3257;Texas;259;United States of America;US
31356;Mason;3257;Texas;259;United States of America;US
31357;Matagorda;3257;Texas;259;United States of America;US
31358;Maverick;3257;Texas;259;United States of America;US
31359;McCulloch;3257;Texas;259;United States of America;US
31360;McLennan;3257;Texas;259;United States of America;US
31361;McMullen;3257;Texas;259;United States of America;US
31362;Medina;3257;Texas;259;United States of America;US
31363;Menard;3257;Texas;259;United States of America;US
31364;Midland;3257;Texas;259;United States of America;US
31365;Milam;3257;Texas;259;United States of America;US
31366;Mills;3257;Texas;259;United States of America;US
31367;Mitchell;3257;Texas;259;United States of America;US
31368;Montague;3257;Texas;259;United States of America;US
31369;Montgomery;3257;Texas;259;United States of America;US
31370;Moore;3257;Texas;259;United States of America;US
31371;Morris;3257;Texas;259;United States of America;US
31372;Motley;3257;Texas;259;United States of America;US
31373;Nacogdoches;3257;Texas;259;United States of America;US
31374;Navarro;3257;Texas;259;United States of America;US
31375;Newton;3257;Texas;259;United States of America;US
31376;Nolan;3257;Texas;259;United States of America;US
31377;Nueces;3257;Texas;259;United States of America;US
31378;Ochiltree;3257;Texas;259;United States of America;US
31379;Oldham;3257;Texas;259;United States of America;US
31380;Orange;3257;Texas;259;United States of America;US
31381;Palo Pinto;3257;Texas;259;United States of America;US
31382;Panola;3257;Texas;259;United States of America;US
31383;Parker;3257;Texas;259;United States of America;US
31384;Parmer;3257;Texas;259;United States of America;US
31385;Pecos;3257;Texas;259;United States of America;US
31386;Polk;3257;Texas;259;United States of America;US
31387;Potter;3257;Texas;259;United States of America;US
31388;Presidio;3257;Texas;259;United States of America;US
31389;Rains;3257;Texas;259;United States of America;US
31390;Randall;3257;Texas;259;United States of America;US
31391;Reagan;3257;Texas;259;United States of America;US
31392;Real;3257;Texas;259;United States of America;US
31393;Red River;3257;Texas;259;United States of America;US
31394;Reeves;3257;Texas;259;United States of America;US
31395;Refugio;3257;Texas;259;United States of America;US
31396;Roberts;3257;Texas;259;United States of America;US
31397;Robertson;3257;Texas;259;United States of America;US
31398;Rockwall;3257;Texas;259;United States of America;US
31399;Runnels;3257;Texas;259;United States of America;US
31400;Rusk;3257;Texas;259;United States of America;US
31401;Sabine;3257;Texas;259;United States of America;US
31402;San Augustine;3257;Texas;259;United States of America;US
31403;San Jacinto;3257;Texas;259;United States of America;US
31404;San Patricio;3257;Texas;259;United States of America;US
31405;San Saba;3257;Texas;259;United States of America;US
31406;Schleicher;3257;Texas;259;United States of America;US
31407;Scurry;3257;Texas;259;United States of America;US
31408;Shackelford;3257;Texas;259;United States of America;US
31409;Shelby;3257;Texas;259;United States of America;US
31410;Sherman;3257;Texas;259;United States of America;US
31411;Smith;3257;Texas;259;United States of America;US
31412;Somervell;3257;Texas;259;United States of America;US
31413;Starr;3257;Texas;259;United States of America;US
31414;Stephens;3257;Texas;259;United States of America;US
31415;Sterling;3257;Texas;259;United States of America;US
31416;Stonewall;3257;Texas;259;United States of America;US
31417;Sutton;3257;Texas;259;United States of America;US
31418;Swisher;3257;Texas;259;United States of America;US
31419;Tarrant;3257;Texas;259;United States of America;US
31420;Taylor;3257;Texas;259;United States of America;US
31421;Terrell;3257;Texas;259;United States of America;US
31422;Terry;3257;Texas;259;United States of America;US
31423;Throckmorton;3257;Texas;259;United States of America;US
31424;Titus;3257;Texas;259;United States of America;US
31425;Tom Green;3257;Texas;259;United States of America;US
31426;Travis;3257;Texas;259;United States of America;US
31427;Trinity;3257;Texas;259;United States of America;US
31428;Tyler;3257;Texas;259;United States of America;US
31429;Upshur;3257;Texas;259;United States of America;US
31430;Upton;3257;Texas;259;United States of America;US
31431;Uvalde;3257;Texas;259;United States of America;US
31432;Val Verde;3257;Texas;259;United States of America;US
31433;Van Zandt;3257;Texas;259;United States of America;US
31434;Victoria;3257;Texas;259;United States of America;US
31435;Walker;3257;Texas;259;United States of America;US
31436;Waller;3257;Texas;259;United States of America;US
31437;Ward;3257;Texas;259;United States of America;US
31438;Washington;3257;Texas;259;United States of America;US
31439;Webb;3257;Texas;259;United States of America;US
31440;Wharton;3257;Texas;259;United States of America;US
31441;Wheeler;3257;Texas;259;United States of America;US
31442;Wichita;3257;Texas;259;United States of America;US
31443;Wilbarger;3257;Texas;259;United States of America;US
31444;Willacy;3257;Texas;259;United States of America;US
31445;Williamson;3257;Texas;259;United States of America;US
31446;Wilson;3257;Texas;259;United States of America;US
31447;Winkler;3257;Texas;259;United States of America;US
31448;Wise;3257;Texas;259;United States of America;US
31449;Wood;3257;Texas;259;United States of America;US
31450;Yoakum;3257;Texas;259;United States of America;US
31451;Young;3257;Texas;259;United States of America;US
31452;Zapata;3257;Texas;259;United States of America;US
31453;Zavala;3257;Texas;259;United States of America;US
31454;Beaver;3258;Utah;259;United States of America;US
31455;Box Elder;3258;Utah;259;United States of America;US
31456;Cache;3258;Utah;259;United States of America;US
31457;Carbon;3258;Utah;259;United States of America;US
31458;Daggett;3258;Utah;259;United States of America;US
31459;Davis;3258;Utah;259;United States of America;US
31460;Duchesne;3258;Utah;259;United States of America;US
31461;Emery;3258;Utah;259;United States of America;US
31462;Garfield;3258;Utah;259;United States of America;US
31463;Grand;3258;Utah;259;United States of America;US
31464;Iron;3258;Utah;259;United States of America;US
31465;Juab;3258;Utah;259;United States of America;US
31466;Kane;3258;Utah;259;United States of America;US
31467;Millard;3258;Utah;259;United States of America;US
31468;Morgan;3258;Utah;259;United States of America;US
31469;Piute;3258;Utah;259;United States of America;US
31470;Rich;3258;Utah;259;United States of America;US
31471;Salt Lake;3258;Utah;259;United States of America;US
31472;San Juan;3258;Utah;259;United States of America;US
31473;Sanpete;3258;Utah;259;United States of America;US
31474;Sevier;3258;Utah;259;United States of America;US
31475;Summit;3258;Utah;259;United States of America;US
31476;Tooele;3258;Utah;259;United States of America;US
31477;Uintah;3258;Utah;259;United States of America;US
31478;Utah;3258;Utah;259;United States of America;US
31479;Wasatch;3258;Utah;259;United States of America;US
31480;Washington;3258;Utah;259;United States of America;US
31481;Wayne;3258;Utah;259;United States of America;US
31482;Weber;3258;Utah;259;United States of America;US
31483;Addison;3259;Vermont;259;United States of America;US
31484;Bennington;3259;Vermont;259;United States of America;US
31485;Caledonia;3259;Vermont;259;United States of America;US
31486;Chittenden;3259;Vermont;259;United States of America;US
31487;Essex;3259;Vermont;259;United States of America;US
31488;Franklin;3259;Vermont;259;United States of America;US
31489;Grand Isle;3259;Vermont;259;United States of America;US
31490;Lamoille;3259;Vermont;259;United States of America;US
31491;Orange;3259;Vermont;259;United States of America;US
31492;Orleans;3259;Vermont;259;United States of America;US
31493;Rutland;3259;Vermont;259;United States of America;US
31494;Washington;3259;Vermont;259;United States of America;US
31495;Windham;3259;Vermont;259;United States of America;US
31496;Windsor;3259;Vermont;259;United States of America;US
31497;Accomack;3260;Virginia;259;United States of America;US
31498;Albemarle;3260;Virginia;259;United States of America;US
31499;Alexandria;3260;Virginia;259;United States of America;US
31501;Amelia;3260;Virginia;259;United States of America;US
31502;Amherst;3260;Virginia;259;United States of America;US
31503;Appomattox;3260;Virginia;259;United States of America;US
31504;Arlington;3260;Virginia;259;United States of America;US
31505;Augusta;3260;Virginia;259;United States of America;US
31506;Bath;3260;Virginia;259;United States of America;US
31509;Bland;3260;Virginia;259;United States of America;US
31510;Botetourt;3260;Virginia;259;United States of America;US
31511;Bristol;3260;Virginia;259;United States of America;US
31512;Brunswick;3260;Virginia;259;United States of America;US
31513;Buchanan;3260;Virginia;259;United States of America;US
31514;Buckingham;3260;Virginia;259;United States of America;US
31515;Buena Vista;3260;Virginia;259;United States of America;US
31516;Campbell;3260;Virginia;259;United States of America;US
31517;Caroline;3260;Virginia;259;United States of America;US
31518;Carroll;3260;Virginia;259;United States of America;US
31519;Charles City;3260;Virginia;259;United States of America;US
31520;Charlotte;3260;Virginia;259;United States of America;US
31521;Charlottesville;3260;Virginia;259;United States of America;US
31522;Chesapeake;3260;Virginia;259;United States of America;US
31523;Chesterfield;3260;Virginia;259;United States of America;US
31524;Clarke;3260;Virginia;259;United States of America;US
31526;Colonial Heights;3260;Virginia;259;United States of America;US
31527;Covington;3260;Virginia;259;United States of America;US
31528;Craig;3260;Virginia;259;United States of America;US
31529;Culpeper;3260;Virginia;259;United States of America;US
31530;Cumberland;3260;Virginia;259;United States of America;US
31531;Danville;3260;Virginia;259;United States of America;US
31532;Dickenson;3260;Virginia;259;United States of America;US
31533;Dinwiddie;3260;Virginia;259;United States of America;US
31534;Emporia;3260;Virginia;259;United States of America;US
31535;Essex;3260;Virginia;259;United States of America;US
31536;Fairfax;3260;Virginia;259;United States of America;US
31537;Falls Church;3260;Virginia;259;United States of America;US
31538;Fauquier;3260;Virginia;259;United States of America;US
31539;Floyd;3260;Virginia;259;United States of America;US
31540;Fluvanna;3260;Virginia;259;United States of America;US
31541;Franklin;3260;Virginia;259;United States of America;US
31543;Frederick;3260;Virginia;259;United States of America;US
31544;Fredericksburg;3260;Virginia;259;United States of America;US
31545;Galax;3260;Virginia;259;United States of America;US
31546;Giles;3260;Virginia;259;United States of America;US
31547;Gloucester;3260;Virginia;259;United States of America;US
31548;Goochland;3260;Virginia;259;United States of America;US
